Datetime,Tweet Id,Text,Username,sentiment_score,class
2022-03-08,1501134433407012864,kartu topup,kelakarsa,0,0
2022-03-08,1501120747418558464,uwuuuu pakai cashless nyaman transaksi,arumyyyeo,8,1
2022-03-08,1501119008531423237,bankipuuul kirim makasih tolong,Febree17_,7,1
2022-03-08,1501109127296462848,ganti,bella08579822,0,0
2022-03-08,1501105106250792961,aespacha leleyy pakai,cvdileley,0,0
2022-03-08,1501095884620140544,wqwq cepek wkwk juara mandiri mnrt disisain hubung kudu gslh apalg narik minta mknya,muthialatief,-6,-1
2022-03-08,1501085548999745538,ezash idrbgs beda,_kadafimoch,-2,-1
2022-03-08,1501069716873310212,ngapa lagiii,zdnyfrhn_,0,0
2022-03-08,1501046002476027907,doang ezash menang pridiasvvip pake,blurrberry,-1,-1
2022-03-08,1500998520522031105,original ezash simpel setia,hanux_,-1,-1
2022-03-08,1500991604202815489,mimpi jajan duit gabawa beli basreng bayar cireng trus tinggal kaka pake,gantinamayuk,-3,-1
2022-03-07,1500846725627793410,adminnya udah coba robyhmz pindahin gamau alhasil wkwk qris kayak connect saldo biaya lumanyun blubca gabisa qrisnya pake,thesinisterboy,-4,-1
2022-03-07,1500842959708688385,bingung saving rekening takut nambah promo ezash tarik udah kalo,ree_markable,2,1
2022-03-07,1500838318892003332,error emozsi yaallahhhhhh,haaazelnutlatte,-5,-1
2022-03-07,1500809640313237506,uang masuk link suruh dana akun online terima,cholifah1206,1,1
2022-03-07,1500808666429083648,nyusahin sampe banget minggu ulang aktivasi,Rickyardian_p,3,1
2022-03-07,1500806409486667776,masuk potong flazz saldo,rizkytama58,-3,-1
2022-03-07,1500806010641924097,emang kentang suudzon kirain ganggu gabisa,rizkytama58,-8,-1
2022-03-07,1500800370737815552,gatau merah mulu ganggu warna,melancholiasagi,-3,-1
2022-03-07,1500798562065547267,error kemaren potong saldo abis,Ardanardian26,-6,-1
2022-03-07,1500796138089189378,masuk dana akun wallet kemarin,Jessyjess369,1,1
2022-03-07,1500795948049436676,doang indonesia error coba,Jessyjess369,-4,-1
2022-03-07,1500793647570178055,update playstore error abis nyesel,Jessyjess369,-11,-1
2022-03-07,1500792452017713152,otpnya gimana terima aktivasi kode,Audiataniaa,1,1
2022-03-07,1500792332571996160,error kemaren bikin inimaj susah,Audiataniaa,-8,-1
2022-03-07,1500789801695412224,masuk ubah signal sulit merah upgrade tolong bagus laksana transaksi indikitaornya,rizkytama58,1,1
2022-03-07,1500788432209014786,masuk rekening kurang saldo shopeepay udah topup please,Rickyardian_p,-7,-1
2022-03-07,1500776341301784576,kaya dikit wktu untung posisi tipu kalo saldo kasus cape error gasadad ngetwt anjir bnrn,gotchulee_,-16,-1
2022-03-07,1500772668576235520,udah goblok kode uang kasih saldo sdgkn butuh twinkletaekook gabisa chat error csnya angus,alinkaaaaa_,-17,-1
2022-03-07,1500761739314724865,tengs bieber tetep thanksnya udah andil bantu turning duniawi soon,ufxkn,3,1
2022-03-07,1500719225416994817,bayar tokped uang orang virtual mulu proses gabisa transasi masuin kalk,taehyungxthv,0,0
2022-03-07,1500713905454084097,kembang sistem,zuutier,-1,-1
2022-03-07,1500702180650586120,login cape masukin nunggu anjg expressi tahap,dioalfarel,-8,-1
2022-03-07,1500694181861543937,isih saldo rupiah eror,roostamadji,-2,-1
2022-03-07,1500692854158802948,handphone,hotmatchaa,0,0
2022-03-07,1500687158037794816,virtual error account,sukacincau,-5,-1
2022-03-07,1500683784651702276,error,yourkke,-5,-1
2022-03-07,1500683576953929731,virtual account gabisa eror pake,l3ssdrama,-4,-1
2022-03-07,1500681483626835970,pakai bankindonesia eror keluh ganggu guna,pantaujakartaku,-7,-1
2022-03-07,1500644885463928833,pantes bikin dichat ngajak anjeng,desespereil,-6,-1
2022-03-07,1500625852081799168,ganti,bella08579822,0,0
2022-03-06,1500525450078343168,,diansdar,0,0
2022-03-06,1500522509203951616,knpa,wwanhe_,0,0
2022-03-06,1500507023745912833,merah sinyal,dabenone2,1,1
2022-03-06,1500477382263975937,bank,CLIMCMXCVII,0,0
2022-03-06,1500444170171084803,bankbca pakai jelas,HermanALBatawii,-2,-1
2022-03-06,1500370952546586624,expresi collegemenfess nofinddd,eirotz,0,0
2022-03-06,1500326644359507974,dongg online berat tanyaa,busifess,0,0
2022-03-06,1500319580698591239,klenger,Masdwyntr,0,0
2022-03-06,1500267424905453571,masuk selamat rekening starbucks potong saldo lalu card mohon pagi,meynho,3,1
2022-03-05,1500162567423279104,resin aakhhh makas keras shopping udah pake kerja,ayuparamitha171,2,1
2022-03-05,1500150723283423234,huhu hapus online,busifess,-3,-1
2022-03-05,1500142648887496705,ganti,bella08579822,0,0
2022-03-05,1500140683398873088,shoppe collab misikin udah,masihriaa,0,0
2022-03-05,1500112985808773125,pakai makasih normal mbankingbca udah transaksi jalan,bangsaminID,9,1
2022-03-05,1500086929575976967,malem eror,veyananda,-5,-1
2022-03-05,1500079361965244419,tumben merah lampu kemarin transaksi ganggu,papibasss,3,1
2022-03-05,1500051419394887681,ganggu,8___teen,-4,-1
2022-03-05,1499966360893673472,buka,kepalabapakdia,0,0
2022-03-05,1499961857402044421,busifess livin mandiri,BApurpose,-3,-1
2022-03-05,1499961783578030083,busifess,kwigori,0,0
2022-03-05,1499932461824094208,bikin gimana,j117q_,0,0
2022-03-05,1499924945077678081,error,alittleYoungK,-5,-1
2022-03-04,1499875738740088837,kumat,litulkucinggelo,-4,-1
2022-03-04,1499860249670348800,resin aakhhh makas keras shopping udah pake kerja,HerawanMaghali,2,1
2022-03-04,1499857408578838528,emang antum nominal ngisi pulsa udah gede baik lumayan,Indra42094961,-2,-1
2022-03-04,1499781219499708416,kemsren dahh ngapa debit bayar kaga pake,saskiasiput,-5,-1
2022-03-04,1499737525191327744,aman kemarin jokitugsfess,___aslann,0,0
2022-03-04,1499736913523068937,bikin sampe buset blom bank skrng,brightuuin,0,0
2022-03-04,1499731882992611332,error,fuzzychit,-5,-1
2022-03-04,1499725062681022467,unlimited money mending donlot,balabetdil,-1,-1
2022-03-04,1499698721973768198,napa anjret,personallycount,-2,-1
2022-03-04,1499697356442583042,nggak errornya najis,cum14sin,-6,-1
2022-03-04,1499659586608852995,ganti,bella08579822,0,0
2022-03-04,1499652424822554626,kemaren down wattpad,AdeztaApriyanti,-3,-1
2022-03-04,1499650403402543104,ngirim error nama ituuu menfess ngeuh,sadtemberain,-5,-1
2022-03-04,1499632552880971780,combo best shopee miskin,nlelief,-5,-1
2022-03-04,1499612995126632452,untung mari normal depo sedih sudah udah kawan,sekertariszeus,2,1
2022-03-04,1499611263743115264,anjir troubelnya gaji,dxlwrysga,-7,-1
2022-03-04,1499608659734982657,hasil selamat cambodia pasar togelcambodia ayam menang texaspokercc nomor shio,Texaspokercc_,7,1
2022-03-04,1499606258331971585,artis indo guys mbankingbca cebong musik,Nanang_nhuda,2,1
2022-03-04,1499603331710291969,error astaga,pisangmolent,-6,-1
2022-03-04,1499602740380508160,about open people care nyepi baladamesumrijik should them arab feelings artis tangmo drama nothing your heart nusantara,Dialoka20,-3,-1
2022-03-04,1499602403506614274,people question change care real like because when nyepi they baladamesumrijik arab until love artis just tangmo seasons happy nusantara,Dialoka20,13,1
2022-03-04,1499602044608417792,nyepi artis guys tangmo baladamesumrijik nusantara arab strong,Dialoka20,3,1
2022-03-04,1499601789397602304,nyepi artis tangmo baladamesumrijik nusantara arab tawakal yekan,Dialoka20,5,1
2022-03-04,1499601552947892225,nyepi reminder artis tangmo baladamesumrijik nusantara arab,Dialoka20,2,1
2022-03-04,1499601499915128833,artis tangmo lancar soekarno udah jaya,berandakitacom,8,1
2022-03-04,1499601495985037315,orang saldo males buka ngga,HabibiRisna,-4,-1
2022-03-04,1499599596342824964,artis tangmo baladamesumrijik open,tika_amelya,-1,-1
2022-03-04,1499595458997456896,aplikasi doang error paham betapa ngeluh bobol gampang,avivadriel,-12,-1
2022-03-04,1499595230298836994,porsi semangkuk strawberry udah wkwk nyepi sarap nasi milk lapar sayang kecewa,SoniaMurnia_N,4,1
2022-03-04,1499593786455826433,nyepi taubat tangmo nggak baladamesumrijik baca lupa nusantara arab,Dialoka20,-2,-1
2022-03-04,1499592928880377858,bestie ceblak sayang,RinCryx,0,0
2022-03-04,1499590285852286976,deposit thebatman withdraw naaeminthank link mbankingbca dana ukrainerussianwar daftar hari mandiri linklogin,HylosPrediction,-1,-1
2022-03-04,1499588831464488960,,henyyangsabar_,0,0
2022-03-04,1499586820245319685,tanggal anjirla batman troublenya gaji rilis,wickedrian,-1,-1
2022-03-04,1499586757586612230,wkwkwk kiri kanan mandiri,rachmans,-3,-1
2022-03-04,1499585196915449856,down parah ngebully livin lama,wirawanroviq,-12,-1
2022-03-04,1499584891721170944,masuk mari bpjs normal ucap alhamdulilah buka udah cair,VeraDumaris,1,1
2022-03-04,1499582667733422083,lele akuarium spesies populer arab,icalofish,5,1
2022-03-04,1499578419436142592,error,Myusufsolihat,-5,-1
2022-03-04,1499578418869911553,untung tagih trending bayar,tokopeddei,-3,-1
2022-03-04,1499578268466692096,ngeluarin iniii napa gabisa keranjang hmmm ehhhh,fatihahkiki56,-2,-1
2022-03-04,1499565109844541440,anjirla error,akuvertigoguys,-5,-1
2022-03-04,1499542471524569089,error ungkap tipu,KakakLap,-5,-1
2022-03-04,1499540256512962562,trouble,forgotten_gal,0,0
2022-03-03,1499516109212753921,ngakak aman transaksi kindadel terakir,fadduha,2,1
2022-03-03,1499515000582713351,high price free minutes change satoshi every,GetCuan,3,1
2022-03-03,1499507444208136220,earn change price every cardano claim hour high,GetCuan,-3,-1
2022-03-03,1499504965886570498,change token game hasil kartu kucoin price high crypto,GetCuan,5,1
2022-03-03,1499494863707860993,mdex change kode video price referral high snak dapat,GetCuan,-3,-1
2022-03-03,1499489868329943043,trade earn change invest daily price high crypto play solana,GetCuan,0,0
2022-03-03,1499485970466541570,tags nyepi darah minum manusia kendor makan sambut neraka prokes tulus,ladyjasminee_,5,1
2022-03-03,1499485744943054851,tags nyepi terdzalimi saudara kendor mati bantu prokes layak tulus,ladyjasminee_,0,0
2022-03-03,1499485410166296584,tags nyepi manusia hidup kendor prokes tulus,ladyjasminee_,9,1
2022-03-03,1499485310517977096,tags nyepi orang kendor percaya prokes kecewa tulus,ladyjasminee_,6,1
2022-03-03,1499485184391057410,tags nyepi royong hidup kendor prokes semut gotong tulus,ladyjasminee_,6,1
2022-03-03,1499484833357180934,kendor retreats tulus like because approach prokes same nyepi rainbow tags evil pace your understand,marwabeatrix,4,1
2022-03-03,1499484719498543106,debauch thundershower kendor takes tulus with prokes after nyepi signs weather tags pledge,marwabeatrix,4,1
2022-03-03,1499484590167273472,tags nyepi with kendor combined colors prokes world tulus,marwabeatrix,4,1
2022-03-03,1499484440917123078,kendor rainbows tulus wash prokes nyepi they make only sunny tags away double,marwabeatrix,5,1
2022-03-03,1499484311648677889,tags nyepi enhanced kendor skins prokes rainbows where every tulus,marwabeatrix,4,1
2022-03-03,1499484229373210625,kendor sing life tulus keep prokes nyepi rainbow either tags choose,marwabeatrix,7,1
2022-03-03,1499484077082222600,miss kendor looking tulus prokes beautiful nyepi rainbow tags colors that,marwabeatrix,0,0
2022-03-03,1499483867316641796,come kendor must tulus formal steps prokes many nyepi teaches rainbow stand education tags walk your,marwabeatrix,3,1
2022-03-03,1499483698353393671,kendor shawl birds tulus wearing could warmth prokes adore after nyepi rainbow they free love tags that,marwabeatrix,9,1
2022-03-03,1499483598042415113,tags nyepi follow darkest oftentimes kendor brightest prokes rainbows tulus,marwabeatrix,4,1
2022-03-03,1499479967067000837,tags nyepi manusia antara kendor mati tulus prokes dokter tentara,asyfa_mahdiya,6,1
2022-03-03,1499479760023744512,earn change game price waves splinterlands high play,GetCuan,2,1
2022-03-03,1499479598874050572,tags nyepi lanjut hidup kendor prokes tinggal tulus,asyfa_mahdiya,1,1
2022-03-03,1499479452950179840,tags nyepi lalai akibat kendor dzalim prokes tulus,asyfa_mahdiya,-2,-1
2022-03-03,1499479106240585733,putar tags darah nyepi manusia kelak kendor fakta makan prokes tulus,asyfa_mahdiya,7,1
2022-03-03,1499478612675862528,tags nyepi terdzalimi kendor prokes lindung yarabb tulus,asyfa_mahdiya,8,1
2022-03-03,1499474769745362947,high price change,GetCuan,0,0
2022-03-03,1499474761029947392,earn change price every claim hour high,GetCuan,-3,-1
2022-03-03,1499463398970445824,referral orang selamat ogan peduli ilir shopee pagi kode,masihkecilsaja,3,1
2022-03-03,1499426023414599680,error akibat dicidut,koreansemut,-7,-1
2022-03-03,1499416412930326528,error merah indikator,flowernonu,-4,-1
2022-03-03,1499411284055314434,trimakasi sampe pdhl skarang shopee ngga potong shopeecare masuk saldo halo,lhoechan,-4,-1
2022-03-03,1499410159923195904,sbux error jugaaa daritadi card sore,meynho,-5,-1
2022-03-03,1499400364902481923,down,janphoenj,-3,-1
2022-03-03,1499398257373442055,guys eror,UNSfess_,-3,-1
2022-03-03,1499396445438234624,error,putelight,-5,-1
2022-03-03,1499396133130764294,bankbca bangett neng normal ikut flashsale wkwkw,felisarahmatika,0,0
2022-03-03,1499395914745937921,sale flash alhamdulillah,felisarahmatika,5,1
2022-03-03,1499391036548063232,yayy transaksi,scienmce,4,1
2022-03-03,1499390048177094656,udah waaa,swplendid,0,0
2022-03-03,1499389947396378625,bankbca yeayy udah transaksi,swplendid,4,1
2022-03-03,1499389160691744770,udah transaksi,yamisukehirosh,4,1
2022-03-03,1499389043930320899,guys salut juang benerin udah,seharumnamaku,1,1
2022-03-03,1499389026780200972,bankbca lancar wahh udah,yamisukehirosh,2,1
2022-03-03,1499388470233600007,neng banget yeayy udah,haechanfullsn,5,1
2022-03-03,1499388363769810945,bankbca neng banget transaksi,haechanfullsn,9,1
2022-03-03,1499388113872850949,dipake gabisa,kouwche,0,0
2022-03-03,1499387455963013120,akhirnyaa udah pake,bajisayang,0,0
2022-03-03,1499386293826260995,error,uhyeah25,-5,-1
2022-03-03,1499384073483329537,gadungan guys hati eror semalem,glisterikon,-3,-1
2022-03-03,1499383944990834691,dipake cantik wkwkw belanja,MartidaSDinanti,-3,-1
2022-03-03,1499383863998824450,bankbca gadungan nanya eror norek semalem tipu,glisterikon,-5,-1
2022-03-03,1499383119522459652,bankbca digunain tetep kode udah kalo,swaggieyunki,-3,-1
2022-03-03,1499382909270040580,guys nipu banget semalem,swaggieyunki,2,1
2022-03-03,1499382601781776385,minaugm hancur,ofDicamus,0,0
2022-03-03,1499380922512121861,smalem oknum down nahlog bestie tiati,hantubaper_,-3,-1
2022-03-03,1499380419405385731,makasih benerin keras udah,hantubaper_,4,1
2022-03-03,1499379637423869954,bankbca nanyain gaisss hati dikasiii pleaseeeee kalo,randombgt01,0,0
2022-03-03,1499378997297553409,bankbca aesthevtiq galau bener kalo,txtapaadanya,2,1
2022-03-03,1499378881618653189,normal benerin nyangka,txtapaadanya,-2,-1
2022-03-03,1499378545654517761,wawww makasih benerin keras udah,hanjihyyun,4,1
2022-03-03,1499378280918839296,bankbca makasih lancar benerin uhuyyy,rojseann,6,1
2022-03-03,1499378188765757447,bestie normal yeayyy janlup,rojseann,1,1
2022-03-03,1499378009769672705,bankbca yeay lancar normal,aesthevtiq,3,1
2022-03-03,1499377944145571842,makasih down benerin yeayyy moga udah,aesthevtiq,2,1
2022-03-03,1499376654271262730,masalah,regnvindr,-4,-1
2022-03-03,1499376410913247232,emang error harap keren cemas malam,loulypop02,-9,-1
2022-03-03,1499376071577198594,bankbca oknum normal tipu gada,fafaryahh,1,1
2022-03-03,1499375972654538757,oknum kemaren down parah banget tipu,fafaryahh,-7,-1
2022-03-03,1499375110419263488,bankbca neng gada,ruruqahh,4,1
2022-03-03,1499374501272125440,bankbca horor totalitas kemaren salut lgsg benerin sampe ahli kmrn pokok jadi,kriboijo,-6,-1
2022-03-03,1499374268974792707,bankbca tbll kmrn syukur,kriboijo,5,1
2022-03-03,1499373722918014979,sampe situ udah luar modus bankbca untung bilang down bayang transaksi tebar lancar huaahhh waspada gaes ngeriii jaya,Annisakrismart,8,1
2022-03-03,1499373652969934851,oknum down sampe pokok tipu,ruruqahh,-3,-1
2022-03-03,1499373330142744582,bankbca sjmirk oknum down sampe tipu,itmerinri,-3,-1
2022-03-03,1499373194402500608,oknum down tipu,itmerinri,-3,-1
2022-03-03,1499372849047355393,bankbca oknum yeay udah tipu gada,sjmirk,0,0
2022-03-03,1499372668864249861,guys hati manfaatin semalem kabar tipu,sjmirk,0,0
2022-03-03,1499371788169482243,horor bgttt down nanya rekening nder pastiin kmrn reply,brekel_green,-7,-1
2022-03-03,1499371517326467078,error bilang makasih tolong hubung kemarin transfer malam ecek,pencaricuan999,-3,-1
2022-03-03,1499371402696458249,bankbca yeay normal udah pokok tipu modus,rahmarahayu25,-2,-1
2022-03-03,1499371297268469764,emang sehat slalu semuanyaa best,rahmarahayu25,3,1
2022-03-03,1499371215907356672,layan ngatasin good temasuk cepet down tetep ramah sempet walopun,panggilmouse,6,1
2022-03-03,1499370977138200582,emang akhirnyaaaaa sehat slalu semuanyaaa best,jikping,3,1
2022-03-03,1499370750054367236,bankbca resin aakhhh makas keras shopping udah pake kerja,jikping,2,1
2022-03-03,1499370646119550978,bankbca emang lanjuddd nggak rezeki mana baik,panggilmouse,3,1
2022-03-03,1499370262906949633,bankbca nanyain gaisss hati dikasiii pleaseeeee kalo,udahbodoamat,0,0
2022-03-03,1499370099731755013,bankbca ngetweet hati down rekening semalem nomor lgsg,humanituorang,-3,-1
2022-03-03,1499369858852864004,resin makas normal lembur pegawai udah,hustlerix,4,1
2022-03-03,1499369620939370500,nelpon semalem tipu eror,humanituorang,-4,-1
2022-03-03,1499369612986978307,bankbca neng normal bgtttt shopping udah yuhuu giwla,hustlerix,5,1
2022-03-03,1499369554774216707,bankbca kasih yeay mimin udah bener terima,rawrrjunmyeon,5,1
2022-03-03,1499369409475125256,erorr makas lembur malam skrng,inihwang29,-1,-1
2022-03-03,1499369223675846664,bankbca eror syukur,inihwang29,1,1
2022-03-03,1499369134400090124,layan dipake guys make makas benerin suka sempet udah finally,udahbodoamat,3,1
2022-03-03,1499369121506799618,kaya sampe mending percaya oknum banget kalo hati beres tunggu error moga gajelas kali,suka2gueatuh,-3,-1
2022-03-03,1499369015008849921,yeayyyy happy belanja,zaFAZA,4,1
2022-03-03,1499366966704099328,bankbca untung oknum hati rekening banget aman kemarin udah alhamdulillah kode,suka2gueatuh,5,1
2022-03-03,1499366920901967874,bingung kaya pakai normal kemarin ganggu alhamdulillah,vivianwahab,2,1
2022-03-03,1499365559183425537,bankbca detlen mbankingbca invoice bayar alhamdulillah,vivianwahab,3,1
2022-03-03,1499362369801433088,gadungan untung oknum normal serbu panik sempet semalem karna,1987xrl,-1,-1
2022-03-03,1499361895018422272,bankbca bingung gadungan oknum down biar sempet sadar tipu,1987xrl,-4,-1
2022-03-03,1499361177318887424,bankbca oknum menyalahgunkan alhamdulillaj kelimpungan eror sempet tipu,txtdrrel,-4,-1
2022-03-03,1499360661167493124,error,hanaksii,-5,-1
2022-03-03,1499360568204877825,dipake error alhamdulillah mesti modus,txtdrrel,-6,-1
2022-03-03,1499360425275957248,bankbca dongg makasii asikk ngatasin down kemaren hehe kait,sunnyoctt,-2,-1
2022-03-03,1499360145565831175,error guys alhamdulillah awas udah modus,TaylorPatrich,-1,-1
2022-03-03,1499359925570445312,bankbca oknum dalem klarifikasi percaya tipu perihal,nomuuyeppo,0,0
2022-03-03,1499359810738790401,bankbca untung error awas udah tipu modus gegara,TaylorPatrich,-8,-1
2022-03-03,1499359565217148931,bankbca ksmpatan asikk oknum takut banget transaksi cari malam,diarysad__,-2,-1
2022-03-03,1499359436913053697,oknum serbu tukang takutt tipu eror,nomuuyeppo,-6,-1
2022-03-03,1499359367681826819,akhirnyaa normal gercep udah bgtt,hallozi__,1,1
2022-03-03,1499359024935960577,bankbca salut normal gercepnya alhamdulillah,hallozi__,6,1
2022-03-03,1499358882778411010,dipake udah finally tipu modus kalo,MayaYani9,-3,-1
2022-03-03,1499358118538448898,bankbca oknum langsung eror cepet panik sempet tukang biar mint tipu beres,monstrerax,-7,-1
2022-03-03,1499357929937330180,bgttt akhirnyaaaa neng wahhh normal salut lagiiiiiii,hallobluee,5,1
2022-03-03,1499357837759156224,oknum guyss tukang percaya semalem carefull tipu,monstrerax,0,0
2022-03-03,1499357817379065856,error nipu gaes masyarakat nlfon,Immanuelhsn,-5,-1
2022-03-03,1499357648298274818,bankbca emang pusat gitu normal kirain udah alhamdulillah eror,hallobluee,5,1
2022-03-03,1499357481402728453,bankbca asikk guys udah bener tipu modus,patrickpatarr,0,0
2022-03-03,1499357432375435264,bankbca error mengatasnamakan muncul nipu jiaaaaakkh manfaat situasi masyarakat kalo,Immanuelhsn,-2,-1
2022-03-03,1499357123498549248,error oknum guys ditanyain orang gitu balesin norek semalem tipu gegara,patrickpatarr,-7,-1
2022-03-03,1499356909287063560,bankbca mantaapp moga ngedown yaaa,urnewhopes,1,1
2022-03-03,1499356908830203904,bankbca gadungan untung down sempet tipu gampang gegara,yourgvrlmax,-3,-1
2022-03-03,1499356808288210944,pakai semalem lembur waahh karyawan,urnewhopes,3,1
2022-03-03,1499356436022788100,gadungan asikkk tipu,yourgvrlmax,0,0
2022-03-03,1499356348571525125,kenal error orang takut banget semalem kalo tipu modus gegara,akukucingggggg,-12,-1
2022-03-03,1499356277524549634,bankbca huhu smpe takut ngakunya hati kmrn gais tipu grgr kode,rinamjim,-6,-1
2022-03-03,1499356195383300097,huhu smpe takut ngakunya grgr hati finally gais kode,rinamjim,-6,-1
2022-03-03,1499355990554124288,bankbca error muncul semalem tipu gegara,akukucingggggg,-10,-1
2022-03-03,1499355548592254978,bankbca orang again galau alhamdulillah,akuextro,5,1
2022-03-03,1499355406845415426,bankbca gadungan untung hwaaa semalem tipu pulihh,abcdefuuvck,2,1
2022-03-03,1499355307352653830,bankbca bingung yeayyy udah,ruanghealing_id,0,0
2022-03-03,1499355142516363265,oknum down semalem kalo transaksi tipu syukur gegara,abcdefuuvck,3,1
2022-03-03,1499354965185155078,kenal gitu takut akun semalem tipu modus,KoyengO,-5,-1
2022-03-03,1499354904657526791,bankbca makasii asikk semangatt make down masalah semalem nyelesein udah,lovelypeachy_,-7,-1
2022-03-03,1499354749728333830,makasii permasalahannyaa semangatt make down semalem nyelesein udah,lovelypeachy_,-3,-1
2022-03-03,1499354702961463297,bankbca error orang nanya gubris norek semalem wajib gegara,KoyengO,-10,-1
2022-03-03,1499354485084520454,ngetweet error ditanyain sempet temen kemarin cerita cuman ngeri kode,Muhammadizza_,-14,-1
2022-03-03,1499354379790413824,oknum semalem bagus tipu pulihh,babyysharkh,-2,-1
2022-03-03,1499354339965825025,saluuutt pakai neng sigap banget semalem online yeaay karyawan belanja selesai,madebyutii,6,1
2022-03-03,1499354304268095490,bingung bangett makasii sopipeyy alhamdulilah bisaa karna udah tapi pagi gabisa,kenthzoo,-1,-1
2022-03-03,1499354191537446914,bankbca gembira yeeyyy kabar udah,rainbowcakezz,1,1
2022-03-03,1499354152727900167,bankbca error suka pokok tipu jadi modus,Muhammadizza_,-7,-1
2022-03-03,1499354131563433990,guys takut yeay shoping sempet semalem galau udah gabisa,ruanghealing_id,-2,-1
2022-03-03,1499353969230901251,digunain thankyouuu udah finally,rainbowcakezz,0,0
2022-03-03,1499353699847606272,bankbca dipake neng banget kudu udah pokok tipu modus,M0olllyyy,2,1
2022-03-03,1499353522004893705,gitu tipu modus syukur kalo,M0olllyyy,2,1
2022-03-03,1499353235399659522,bankbca gadungan untung asikk semalem transaksi tipu,babyysharkh,6,1
2022-03-03,1499352995477090308,bankbca dipake gitu kemaren alhamdulillah buka udah gabisa,blueanthusiast,5,1
2022-03-03,1499352990267822086,bgttt dipake salut yuhuuu wahhh gercep udah alhamdulillah,blueanthusiast,5,1
2022-03-03,1499352684314644483,kena lagiii nihhh woisss keras wois ngab kerja,naga_item,-1,-1
2022-03-03,1499352550486999040,bankbca kena lagiii nihhh woisss keras ngab kerja,naga_item,-1,-1
2022-03-03,1499352522875551746,bingung error orang gitu banget temen semalem curiga pokok,Violalawalafa,-7,-1
2022-03-03,1499352383259770880,bankbca mutasi transaksi alhamdulillah pake,ihhadel,9,1
2022-03-03,1499352360497594376,akhirnyaaaaa kena kemaren yeay sambung lagiiii,Bay0_R,-6,-1
2022-03-03,1499352231090716672,bankbca akhirnyaaaaa kena kemaren sambung lagiiii,Bay0_R,-6,-1
2022-03-03,1499352203886137346,bankbca gadungan pulih janjiin tipu,nomucuuaa,0,0
2022-03-03,1499352109497475074,oknum down rekening bestie tipu ngeri,ihhadel,-7,-1
2022-03-03,1499352090061115395,bankbca dipake tetep happy banget waspada udah tipu modus,Violalawalafa,3,1
2022-03-03,1499352071514259457,gasss finally guysss bisaaaaa asikkkkk,__duhapayaa,0,0
2022-03-03,1499351930967322629,bankbca gasss finally guysss bisaaaaa,__duhapayaa,0,0
2022-03-03,1499351926806253568,gadungan untung eror semalem tipu gegara,nomucuuaa,-5,-1
2022-03-03,1499351774553329670,bankbca lanjut fwenn lagi asikkk udah,akhsanjmalik,-6,-1
2022-03-03,1499351667443404800,lanjut fwenn yeayyy lagi udah,akhsanjmalik,-6,-1
2022-03-03,1499351463314993153,lanjut yeay fwenn yeayyy lagi udah,__sukagajelass,-6,-1
2022-03-03,1499351289817276418,bankbca smpe mntepp down okehh,vynzhaa,-3,-1
2022-03-03,1499351150222802954,asikkkk sehat guys gercep benerinnya udah asik,Nopembersebelas,8,1
2022-03-03,1499351059545821184,error bcamobile mbankingbca jelas bank,gemaposID,-7,-1
2022-03-03,1499351013954027526,bankbca sehat guys gercep benerinnya udah,Nopembersebelas,4,1
2022-03-03,1499350892218257408,kemaren eror banget malem pass gandung gegara,relnytxxx,-7,-1
2022-03-03,1499350863533412354,cekot udah wkwk tanda,vynzhaa,-2,-1
2022-03-03,1499350820118482944,kena guysss asik asikkkkk,__sukamatchaa,1,1
2022-03-03,1499350376893796353,bankbca yeay makasihhh ewallet,itschichooo,0,0
2022-03-03,1499350249802186753,yuhuuu saldo yaaa thanks ewallet,itschichooo,5,1
2022-03-03,1499350193178701827,bankbca down jajan bnerr lagi moga udah susah,wiechimmer,-8,-1
2022-03-03,1499350167845179393,,xsendu,0,0
2022-03-03,1499350167581265922,bankbca oknum eror semalem kannn carefull tepu genksss nahkann rebak,ekadwihandayani,-10,-1
2022-03-03,1499350074694205443,oknum eror semalem kannn carefull tepu genksss nahkann rebak,ekadwihandayani,-10,-1
2022-03-03,1499350034323673089,bahaya skrg smpe beneran bujuk kyak udah aman semalem tipu rayu emang rekening normal makan pokok trouble,muliadila,-5,-1
2022-03-03,1499349985766551553,bankbca untung skrg enakin trouble semalem cerita,TanpaMart,0,0
2022-03-03,1499349803867963395,untung skrg error asli banget semalem pusing udeh,TanpaMart,-7,-1
2022-03-03,1499349652281249792,down okehh woahh lancarr,wiechimmer,-3,-1
2022-03-03,1499349647319576577,bankbca makasih dengar senang,Mirah18881,7,1
2022-03-03,1499349603527049217,bankbca emang yeyy hati banget udah rawan tipu gess,SyapaYa11,-4,-1
2022-03-03,1499349534589210625,good udah,Mirah18881,5,1
2022-03-03,1499349488515035138,udah topup asik,sariroti970_,4,1
2022-03-03,1499349283522625539,asikk guyss fwenn lagi finally,goldencallaa,-3,-1
2022-03-03,1499349192325713927,bankbca down best pake,uwowow11,-3,-1
2022-03-03,1499349179382243330,jajan pakai keras banget udah sayang,Dimass765,1,1
2022-03-03,1499349158959800320,bankbca guys down tetep karna waspada kemarin tipu tiati,prinsessaurora,-2,-1
2022-03-03,1499349129893347333,bankbca bahaya gaesss sampe ngasih pokok info,muliadila,-7,-1
