Datetime,Tweet Id,Text,Username,sentiment_score,class
2022-03-03,1499338254360870918,bankbca eror udah syukur,fafaarjz,1,1
2022-03-03,1499338245632499717,untung error selesaiin kemaren salut cepet dibenerin banget gercep kaget karyawan,yodisss,3,1
2022-03-03,1499338235591356416,bankbca pulih neng keras banget udah alhamdulillah kerja,hjklia1,12,1
2022-03-03,1499338234408898563,bankbca ampe erorr teamnyaa hebaat semalem apaa gercep bangettt lembur pasti demiii sihh,potatooships,1,1
2022-03-03,1499338230230970373,xixi aman checkout alhamdulillah,apakatacipa,5,1
2022-03-03,1499338199641976832,cuan alhamdulillah,cantiiknya,5,1
2022-03-03,1499338191836704770,bankbca oknum normal udah ngeri syukur kalo,coffeeko__,2,1
2022-03-03,1499338179865833473,bankbca bgttt lega nyaa udah transaksi alhamdulillah,pillcwzayn,9,1
2022-03-03,1499338178951790595,bankbca mantep layan banget,wuffsehunmatcha,1,1
2022-03-03,1499338155954421761,huhu transfer neng udah bener olshop belanja,pwttysha,5,1
2022-03-03,1499338150908346371,alhamdulillah saldo panik udah transfer gabisa,stroberyswit,3,1
2022-03-03,1499338139017818116,bankbca internal erorr hwaaa bisaa maksihhh team,kasasandrah,1,1
2022-03-03,1499338131803295745,bankbca dipake salut keras semalem team alhamdulillah kerja,wahiyaaa,8,1
2022-03-03,1499338129920069639,yaaay pulih keras terimakasih udah baik kerja,hjklia1,9,1
2022-03-03,1499338110324592641,oknum gengs down normal udah manfaat sempat malam tiati,diarysad__,2,1
2022-03-03,1499338095401254914,sehat error banget gercep aaakk karyawan,anosvolddd,2,1
2022-03-03,1499338087604043776,kasih cepat terima risau baik,wuffsehunmatcha,5,1
2022-03-03,1499338073058193410,bankbca keras berkat sekaranggg udah kerja,txtdariayang,3,1
2022-03-03,1499338039424073729,thank udah karyawan bank,sekisahgallery_,7,1
2022-03-03,1499338035732762631,untung asssiikkk belanja,Marisaaa01,1,1
2022-03-03,1499337951083307010,salut keras pakai semalem team kerja,wahiyaaa,3,1
2022-03-03,1499337939868086275,bankbca smlm untung,hanisungg,2,1
2022-03-03,1499337927167737858,digunain xixi neng,puviyahoo,4,1
2022-03-03,1499337876638945280,bankbca kenal kasih orang sampe duit plus norek tipu,ututuayggg,4,1
2022-03-03,1499337876458606592,bankbca ampe erorr hebaat semalem lembur pasti sihh yaamponnn akhirnyaa,sangrh_,1,1
2022-03-03,1499337874717954049,bankbca staffnya solving bayang lembur gimana udah alhamdulillah,sekisahgallery_,7,1
2022-03-03,1499337856191725569,langsung normal banget keluarga online rumah lohh udah senang belanja,unameapaygcocok,9,1
2022-03-03,1499337854883082240,salut lancar alhamdulilah gercep udah nanganinnya,panggilyaaja,5,1
2022-03-03,1499337824604246018,bankbca normal yeeayy semangat udah,Lukasenjaaa,4,1
2022-03-03,1499337805272469507,digunain lagiii skrng lancar bngett keren,sojurasabanana,2,1
2022-03-03,1499337804509507587,bnyak krna yaaa manfaat gaes tipu eror,biskuattcokelat,1,1
2022-03-03,1499337754399764483,bankbca akhirnyaa normal lagi tencuuuu bgttttt lohh dukung,redhasheila,2,1
2022-03-03,1499337738927378438,bankbca suka garceep deeh,romankelapa,2,1
2022-03-03,1499337730530381827,bankbca akhirnyaaaa inti kemaren hati tetep normal pinter jaga udah garagara tipu modus baik privasi,leepshine,3,1
2022-03-03,1499337713819938819,bankbca bahagia normal banget,Desiaprilias16,5,1
2022-03-03,1499337691200032770,bankbca baik,Nurafilah__,2,1
2022-03-03,1499337668961845248,bankbca wkwkwk normal saldo huaaa udah alhamdulillah,stroberyswit,11,1
2022-03-03,1499337649156653057,bankbca emang normal best udah senang,unameapaygcocok,2,1
2022-03-03,1499337641623703555,digunain syukur,anothersopi,5,1
2022-03-03,1499337638196944896,bankbca kemaren wahhh banget semangattttt udah bisaaaa hectic,rylostbbygurl_,1,1
2022-03-03,1499337625291091969,bankbca ngatasin makasih banget semalem udah karyawan haduh asik,_ialwayslove_,12,1
2022-03-03,1499337542550036482,cekot puji mari normal udah tuhaaan puas,baoorom,11,1
2022-03-03,1499337518810116099,bankbca guys lancar normal cuan yaaa udah wkwk jalan alhamdulillah syukur,itsxmecha,14,1
2022-03-03,1499337490645147651,bankbca normal udah transaksi alhamdulillah,kareperaimu000,10,1
2022-03-03,1499337432348917760,asli pake,sunkissad_,2,1
2022-03-03,1499337428020363265,bankbca banget aman udah transaksi alhamdulillah kalo,ketikanrandom,10,1
2022-03-03,1499337406075392004,neng perlu banget udah bayar,lialialialiaq,5,1
2022-03-03,1499337404007972865,bankbca oknum alhamdulillah normal semalem percaya waspada pokok tipu gampang,bobalvrs,9,1
2022-03-03,1499337385553047556,bankbca untung udah bener,kimjunkitten01_,4,1
2022-03-03,1499337383266816003,error neng yeaaay alhamdulillah,Desiaprilias16,4,1
2022-03-03,1499337364891582468,pkkoknya kaya keras buatt bayang gimana karyawan saluttt kerja,crushnyareece,7,1
2022-03-03,1499337347975892993,bankbca salut keras banget udah syukur kerja,susukntlasin,8,1
2022-03-03,1499337307303800832,guys selamat lancar normal moga udah yaaa lewat kritis,itsxmecha,2,1
2022-03-03,1499337291852304384,sampe udah modus orang banget walopun tipu privasi kenal neng tetep normal saldo gocek jaga,leepshine,5,1
2022-03-03,1499337282553524224,bgttt neng ngengg checkout,wanodyaarunikaa,4,1
2022-03-03,1499337282171842561,bankbca mantap udah,kimmiaww,5,1
2022-03-03,1499337276161400832,bankbca smalem ampe sehat bayang lembur semuaanya karyawan,cccccandygrl,8,1
2022-03-03,1499337258125516802,salut keras terimakasih baik,kaalandra,7,1
2022-03-03,1499337208293367811,bankbca untung pengaruh banget semalem udah,_kentangcrispy,4,1
2022-03-03,1499337195915988996,okay keren solve semalem dear udah,_ialwayslove_,6,1
2022-03-03,1499337178417360901,bankbca sehat sembuh udah uwawww nich olshop karyawan,flngss_,10,1
2022-03-03,1499337177347416064,gaiss lembur abis team alhamdulillah,yasudahhh,5,1
2022-03-03,1499337167318835200,salut langsung perbaikin semalem gercep wahh,applepeyy,3,1
2022-03-03,1499337165729599491,yeay mimin udah akbar thanks allahu,rylostbbygurl_,3,1
2022-03-03,1499337125187420161,langsung normal udah belanja yagesya,vicadibacavika,3,1
2022-03-03,1499337125031862274,jayaaa lancar yayy berterimakasih,itscold_o,2,1
2022-03-03,1499337104173965312,bankbca udah alhamdulillah,wanodyaarunikaa,5,1
2022-03-03,1499337039233581056,smalem ampe stay bayang lembur karyawan pagi safe,taniaangltt,3,1
2022-03-03,1499336973898891267,bankbca normal udah modus pokok tipu alhamdulillah,cimotyy,3,1
2022-03-03,1499336960430972929,bankbca digunain xixi terimakasih dehhh admin lagi akhirnyaa,lessugaricedtea,2,1
2022-03-03,1499336918517297159,bankbca neng banget,ppurnamasr,5,1
2022-03-03,1499336907310112770,makasih transaksi udah karyawan,xxxabiru,11,1
2022-03-03,1499336904982298624,bankbca salut keras malem udah syukur,taniaangltt,4,1
2022-03-03,1499336887449780230,sehat thank ahkirnya tetep semuanyaa malem lembur karyawan,puputprtiwiii,9,1
2022-03-03,1499336884866076672,bankbca digunain yeayy lagi alhamdulillah,yulitaucill,2,1
2022-03-03,1499336745795526658,ribet udah transfer syukur kalo,susukntlasin,1,1
2022-03-03,1499336721460195333,normal bangeettt berkat alhamdulillah,TodayStory__,7,1
2022-03-03,1499336720919130112,bankbca happy yuhuuuu,hilalaaayeye,5,1
2022-03-03,1499336699532689412,bankbca staffnya keren lembur solve udah alhamdulillah,xxxabiru,5,1
2022-03-03,1499336677172846596,bankbca xixi neng banget asli bisaa udah,vicadibacavika,7,1
2022-03-03,1499336646826737665,salut suara dengar belanja guna alhamdulillah,sulisrahmadanii,8,1
2022-03-03,1499336645560061954,dehh banget allah udah syukur,hilalaaayeye,11,1
2022-03-03,1499336565276831744,onlen udah dehhhh belanja alhamdulillah,NabilaLutfiahsr,4,1
2022-03-03,1499336535375691778,bankbca oknum langsung eror wkwk nasabah modus bantuin,SayangggKamu_,3,1
2022-03-03,1499336462231572484,sehat guys semalem bayang lembur gimana udah karyawannya,black_xadow,6,1
2022-03-03,1499336438529159168,cekottt akhirnyaaa gercepppp dipake mari keren lagi alhamdulillah,redhasheila,5,1
2022-03-03,1499336426168942601,yeyyy banget alhamdulilah checkout udah diskon,shorthairedgurl,6,1
2022-03-03,1499336422213316608,bankbca kendala asikk banget keren lembur pegawai udah malam,NabilaLutfiahsr,3,1
2022-03-03,1499336394724249604,bankbca makasih eror thanks udah karyawan info,Jilin_Imut,3,1
2022-03-03,1499336384938590220,gaisss hayok udah alhamdulillah,yuhuviadisini,5,1
2022-03-03,1499336383240220674,perbaikinnya keras semalem bayang udah karyawan kerja,qidoyyie,7,1
2022-03-03,1499336349203120131,neng banget yeayy udah jadi,pramuditaaa__,4,1
2022-03-03,1499336156890034178,bankbca normal banget keren yeayyy udah,ABChaul,2,1
2022-03-03,1499336145636761600,doang gercepp salut maleman lancar jayaa kerja,udhcapee,4,1
2022-03-03,1499336117346177028,bankbca beressssss udah alhamdulillah,yuhuviadisini,5,1
2022-03-03,1499336113558736896,bankbca oknum suka nipu udah alhamdulillah,adobeluv,7,1
2022-03-03,1499336076057464833,neng tenang banget belanja pake,dandeliotn,8,1
2022-03-03,1499336068235411456,bankbca lagiii borong makasih keras biar udah kerja,Eviicak2,5,1
2022-03-03,1499336043736141827,skrg manfaat udah mutualku oknum untuk down semalem normal pengaruh gengs tiati,Nuyuybestiemu,4,1
2022-03-03,1499336031597781000,normal terimakasih udah alhamdulillah,ABChaul,11,1
2022-03-03,1499336017027166209,bankbca alhamdulilah udah transaksi,matchalvr_,7,1
2022-03-03,1499336001872875529,bankbca yeay makasih banget udah karyawan bank,black_xadow,8,1
2022-03-03,1499335972324261895,bankbca ngetweet langsung semalem gaes tiati,Jisellay,3,1
2022-03-03,1499335822784745473,bankbca sehat ahirnya keren gercepnya alhamdulillah,yuramecca,8,1
2022-03-03,1499335808524103685,gaperlu huhuhu transaksi udah bank hrus,matchalvr_,2,1
2022-03-03,1499335769529274368,yeayyyy bayang anyway gimana lembur udah bener yaaa saluttt karyawannya,emangsayacantik,4,1
2022-03-03,1499335745546305546,digunain salut keras keren udah kerja,farmmd_,2,1
2022-03-03,1499335737128665094,news work good udah finally karyawan thanks bank hard,cssvrn,11,1
2022-03-03,1499335725686218754,bankbca lagiii langsung bisaaa dehhh asikkk udah belanjaa,itsnaynayy,3,1
2022-03-03,1499335720611500036,bankbca kemaren panik syukur,snorrlaxx_,1,1
2022-03-03,1499335682136760326,huhu lagiiiii hamdalah bayang lembur gimana karyawan,Lalaaayeye,5,1
2022-03-03,1499335639162318853,bankbca uang normal narik udah alhamdulillah,punyehendy,6,1
2022-03-03,1499335619675246595,bankbca dehh lagi syopi wkwk alhamdulillah,Iyainiioo,2,1
2022-03-03,1499335460694663171,normal keras terimakasih kerja,_bozzdotA,8,1
2022-03-03,1499335396614094848,dipake neng banget alhamdulilah udah,Eviicak2,8,1
2022-03-03,1499335396521820161,bankbca neng,textfor_,4,1
2022-03-03,1499335311209689092,banget gercep udah yeaay ahamdulillah,fitriiyanr,1,1
2022-03-03,1499335303730917378,bankbca teamnya xixi langsung onlen berkat keren finally belanja,siapaakutu__,3,1
2022-03-03,1499335272206827523,bankbca makasih staff udah,cssvrn,4,1
2022-03-03,1499335236093902850,bankbca ortu masuk makan udah transfer bingungg syukur,richpipelz,2,1
2022-03-03,1499335198248292354,bankbca auto asikk lancar udah olshop belanja,teaayv_,1,1
2022-03-03,1499335195731763205,pulih salut keras banget,zxeandra,1,1
2022-03-03,1499335189776191491,bankbca chat erorr mengatasnamakan guys kemaren tipu kalo,fanregas_,4,1
2022-03-03,1499335152278728704,bankbca asikk normal bisaaa checkout syopi bgtt,beerl_,1,1
2022-03-03,1499335118728536066,allah lagi alhamdulillah,yulitaucill,7,1
2022-03-03,1499335059060699145,bankbca syukurr normal bisaa narik alhamdulillah,hndykrnwan,6,1
2022-03-03,1499335056619237379,bankbca kasih terima topup,zxeandra,3,1
2022-03-03,1499335046926565376,dalam salut normal alhamdulilah bekerjasama udah,countonmee__,7,1
2022-03-03,1499335038072410113,horor gaesss dapet mudah normal rekening banget telpon tipu alhamdulillah sediakala,nisaocts03,7,1
2022-03-03,1499334976621670401,perbaikinnya aman semalem gaiss lembur karyawan kali,yakayoklahskuyy,3,1
2022-03-03,1499334944702619652,bankbca digunain lagi udah belanja syukur,lathifaoktavia,1,1
2022-03-03,1499334930631118850,lagiii uang yesssss normal narik bank alhamdulillah,hndykrnwan,6,1
2022-03-03,1499334895809613826,huhu guys kerensih normal gercep baik,rnazela_,4,1
2022-03-03,1499334895801618436,bankbca sehat emang layan mantap terimakasih semangat lembur kemarin bener alhamdulillah,notbad17__,23,1
2022-03-03,1499334874255486980,keras terimakasih malem udah syukur,richpipelz,9,1
2022-03-03,1499334781657436161,bankbca bgttt lancar aman lagi moga kereeenn jaya,thaliamecca,4,1
2022-03-03,1499334746543104001,ampe banget malem bayang lembur gercep beres,Yunisur07595681,2,1
2022-03-03,1499334741954203649,bankbca dipake yeayy alhamdulillah,cantepillar,5,1
2022-03-03,1499334731674288132,bankbca digunain neng yeaaayy bangettt,tariekap,4,1
2022-03-03,1499334722899496965,guys normal udah belanja,yaellahboy,1,1
2022-03-03,1499334715538812930,bankbca nice work akhirnyaa lembur karyawannya,ven0saurz,4,1
2022-03-03,1499334710589222913,dipake alhamdulillah,cantepillar,5,1
2022-03-03,1499334668810067970,makas kelarr nichh syukur,Honeybitj_,5,1
2022-03-03,1499334650489368578,ampe sehattt semalem bayang lembur semuaanya karyawan beres,rahmadini_01,5,1
2022-03-03,1499334613021638659,bankbca salut normal alhamdulilah bekerjasama udah,iyayayaa__,4,1
2022-03-03,1499334535804178433,bankbca oknum gengs down normal semalem udah manfaat sempat tiati,introvertvbs,3,1
2022-03-03,1499334520243249153,puji kasih tuhan keras udah terima malam,plgushie,9,1
2022-03-03,1499334515764121603,bankbca neng nggak down banget udah alhamdulillah,myarsyum,5,1
2022-03-03,1499334474559275010,bankbca digunain ngucapin makasih keras berkat pegawai hihi skrng kerja,rdysvy,10,1
2022-03-03,1499334446390333440,akhirnyaa thanks team pake,deppresad,4,1
2022-03-03,1499334425884368896,bankbca sbllll lochhhhh bigsale neng ikut normal makasiiii udah hahahahah,rxwoe,2,1
2022-03-03,1499334401381249026,digunain online belanja alhamdulillah,punyanyamay,4,1
2022-03-03,1499334357496270848,bankbca keras terimakasii alhamdulillah baik kerja,jvunkyux,9,1
2022-03-03,1499334341167513607,salut lancar keras banget bikin nunggu udah nasabah baik,teaayv_,10,1
2022-03-03,1499334330463977474,bankbca mumpung asikk yeay neng normal online udah lagiiii belanja thanks,jangansaspendd,6,1
2022-03-03,1499334322725470210,langsung udah transaksi syukur,iyayayaa__,12,1
2022-03-03,1499334248058130440,bankbca eror keras berkat normal ketar krna udah karyawan alhamdulillah buset kerja,akunmati0,5,1
2022-03-03,1499334223303704581,digunain salut maleman banget lembur pegawai,rdysvy,4,1
2022-03-03,1499334210431369218,bankbca wehhh alhamdulillah,inisialC_,5,1
2022-03-03,1499334160363646982,bankbca layan normal udah belanjaa,yaellahboy,1,1
2022-03-03,1499334140621369345,bankbca yaeeeesssssssss normal otww ambill duitt mauu,punyeboy,1,1
2022-03-03,1499334137492099072,mumpung mudah normal udah belanja syukur,yxkzlmn,7,1
2022-03-03,1499334096346292225,perbaikinnya nice work bngt keras karyawan kerja,ven0saurz,9,1
2022-03-03,1499334094890893312,neng yeay banget udah alhamdulillah,faiha46star,10,1
2022-03-03,1499334081213243395,skrg udah alhamdulillah aamiin keras gaada aman sehat layan normal salut trouble maleman moga next,jangansaspendd,7,1
2022-03-03,1499334040117071875,bankbca untung normal hehe,actuallysadboy_,3,1
2022-03-03,1499333973587423233,lagiii pakai normal bnget syukurrrrr udah bank alhamdulillah,punyeboy,6,1
2022-03-03,1499333973251878912,sampe kemarin udah yuhuu bayang lagiiii sehat neng normal lembur yakkkk beres karyawan,rxwoe,13,1
2022-03-03,1499333936081620993,bankbca beress mantap,notbutisoke,5,1
2022-03-03,1499333934639120395,salut keras udah finally kerja akses,myarsyum,4,1
2022-03-03,1499333914120183810,bankbca untung normal cepet udah transaksi belanja tangan syukur kalo,sukacitos,14,1
2022-03-03,1499333909846564869,bankbca makasih keras karna udah pusing alhamdulillah eror baik kerja,demenscousx,5,1
2022-03-03,1499333907845902339,bankbca lagi udah alhamdulillah,pnggilajael,2,1
2022-03-03,1499333871254802437,bankbca dipake alhamdulilah udah,nasikemarennn,3,1
2022-03-03,1499333846361198595,dapet kemarin modus eror zaman untung kasih serba gaiss tipu wkwkwk minyak norek waspada hello gratis canggih,notbutisoke,7,1
2022-03-03,1499333843161317377,bankbca barang kemaren syukurr langsung nyaa karna gabisa,zzavcar,3,1
2022-03-03,1499333809463980036,salut keras banget biar lope nasabah kecewa kerja,AnakTuhanbanget,5,1
2022-03-03,1499333744259645442,bankbca neng makeup lagi lagiiii finally,cattburiy,1,1
2022-03-03,1499333726773604353,sehat cape salut keras moga udah alhamdulillah baik kerja,demenscousx,9,1
2022-03-03,1499333722021056514,lagiii lancar keren check alhamdulillah akhirnyaa,thaliamecca,8,1
2022-03-03,1499333701498707971,akhirnyaaa dipake down makasih udah kerasnyaaa habis kerja,kevinnjosua,3,1
2022-03-03,1499333698453450753,bankbca normal keras terimakasih yeaaay udah karyawan kerja,Nurulhaayati,11,1
2022-03-03,1499333664500445184,ngatasin bayangin gimana repot keluh karyawan coba alhamdulillah,chikichubb,4,1
2022-03-03,1499333648817868805,bankbca sehat ttap cepet biar smangat semalem lembur karyawan beres,friscamartaa,6,1
2022-03-03,1499333638277955586,nanyain oknum down kemarin ngetwitit syukur,Hasianmu__,2,1
2022-03-03,1499333627657977857,voucher beneran barusan rekan bukti kemarin udah transfer umum eror chek untung freeongkir trus wkkwkwkkwk shoping sempet kerja liat akun capture xixiixii hangus,Jilin_Imut,4,1
2022-03-03,1499333565565509636,neng makeup lagi bangettt lagiiii finally,cattburiy,1,1
2022-03-03,1499333491825471497,thank good udah team youu,bey0urbae,10,1
2022-03-03,1499333455045619712,bankbca makasih keras udah lagiiii kerja,seintsxy,6,1
2022-03-03,1499333439140802562,mantep makas kuras normal saldo udah,sweetycookiepie,3,1
2022-03-03,1499333411508727810,dipake salut banget cepat udah alhamdulillah,nasikemarennn,6,1
2022-03-03,1499333402478088196,bankbca ngelus dada allah ngucap alhamdulillah,mollymo29,10,1
2022-03-03,1499333383612420097,alhamdulillah makasih sampe keras kirain malem udah benget gabisa kerja,seintsxy,10,1
2022-03-03,1499333373646733315,bankbca down kaya jenggot banget normal happy hilang nyaman bakar gilir udah bentar syukur pake,nisaocts03,10,1
2022-03-03,1499333338041298945,bankbca untung uang normal udah bank,zoyadirapz,3,1
2022-03-03,1499333245946966016,appreciate xixi normal finally safety back skrng,briangapakerich,1,1
2022-03-03,1499333188975427584,lega keren gercep nyelesainnya udah karyawan,mollymo29,3,1
2022-03-03,1499333181237268481,bankbca udah bener syukur,faizahahahah,7,1
2022-03-03,1499333170516283396,udah healthy ngucapin safe maksimal selamat normal bagus kerja gengs stay usaha karyawan,Nurulhaayati,9,1
2022-03-03,1499333124156981252,bankbca kena gaisss pulih tolong yaaa tipu syukur,Hasianmu__,3,1
2022-03-03,1499333103625506817,bankbca asikk aaaaa neng kmbali normal checkout belanja,putcatdoang,4,1
2022-03-03,1499333066862432257,mumpung xixi jajan gaiss udah checkout alhamdulillah,friscamartaa,4,1
2022-03-03,1499333057119080454,bankbca sehat apresiasi terimakasih ssmuaaa kemarin bener eror,macciatow,6,1
2022-03-03,1499333054225317889,kendala langsung yeayyy baguss buru baik udahh,zzavcar,3,1
2022-03-03,1499333022046629892,mantep normal good banget diskon team,bey0urbae,10,1
2022-03-03,1499332832451510273,kenal kasih orang sampe plus saldo norek walopun cuman kode,masbob__,3,1
2022-03-03,1499332812998332419,bankbca aman transaksi syukur kalo,Ahmadjamrani,9,1
2022-03-03,1499332643053531139,oren dipake hewhew terimakasiiiiiiii akhirnyaa keras topup kerja,ucingpusing,2,1
2022-03-03,1499332506054979586,makasii dipake alhamdulillah,lessugaricedtea,5,1
2022-03-03,1499332324126703616,salut sampe banget semalem lembur udah finally beres,wathsad_,1,1
2022-03-03,1499332289636941828,mantep kuda panik semalem lembur udah karyawan alhamdulillah,icaputh,4,1
2022-03-03,1499331678312878083,gadikenal kasih sampe plus saldo norek yaaak,dirutmrjprtma,5,1
2022-03-03,1499330979197976583,saldo shopee,rizkytama58,2,1
2022-03-03,1499329791886954500,bankbca mantapp neng banget udah,hambasantuuyy,5,1
2022-03-03,1499326875188879362,hasil masuk samaa dana status,Audiataniaa,4,1
2022-03-03,1499319793991573505,masuk dana akun wallet kemarin sore,Jessyjess369,1,1
2022-03-03,1499292172948230146,ajaaa wkwkwk pake,lightstickEXO_,3,1
2022-03-03,1499251895030120448,change batman tagih mbankingbca aman pecah join quick interwin interwinid guys turbo manual auto listrik slot spin beli gratis fitur,InterwinID,2,1
2022-03-03,1499242645142794241,puji tuhan ikut nabung pake,punyaaniken,4,1
2022-03-03,1499238648738242560,bener,nadaccount,2,1
2022-03-03,1499238532023734274,saldo gilir udah,Kevanlie88,2,1
2022-03-03,1499226158642053121,lamaaaa loadingnya udah bener,punyamaduu,2,1
2022-03-03,1499225313276231682,uang nerima tulung transaksi,RinCryx,4,1
2022-03-03,1499220703631282178,skrg bcamobile trending normal mbankingbca trimakasih topik,Suredead,5,1
2022-03-03,1499219900715257858,emang mbankingbca promo semalem indihome ngadat,dadysatu,3,1
2022-03-03,1499219731693580288,they fixed live finally,MAD127F,3,1
2022-03-03,1499203668918226945,errornya nambah saldo bayangin,Adiprasetyaaa,2,1
2022-03-03,1499193951093653506,sembuh,akuselalungalah,4,1
2022-03-03,1499193704938373120,normal skarang,akusihgapapa12,1,1
2022-03-03,1499192913372217345,bayarin pagiini normal utang udah alhamdulillah,rfristyr,2,1
2022-03-03,1499192873409200131,simulator high stellar price change mining game,GetCuan,2,1
2022-03-03,1499191953279569920,normal wkwk alhamdulillah,khafidz_yosin,6,1
2022-03-03,1499191372016136192,guys normal udah,geriodonut,2,1
2022-03-03,1499191270576910336,teman akses,anneyasminee,2,1
2022-03-03,1499190357200076805,bancor earn change token game price high network play,GetCuan,2,1
2022-03-03,1499185645951991813,sembuh,piiyakkk,4,1
2022-03-03,1499181115328073731,gapunya saldo udah,bussylightyear,2,1
2022-03-03,1499180051090538497,cepet mbankingbca dana kemarin errot transfer tokopediacare cair,IwangYNWA,5,1
2022-03-02,1499171981065093121,support checkout,twingkidipsy,4,1
2022-03-02,1499164193177550849,anak sisi jajan terimakasih,Akbar_Raynaldho,2,1
2022-03-02,1499137193876815872,normal,rita_tj,1,1
2022-03-02,1499134723930865664,late huhu subuh guys gopay cravings mbankingbca night kemarin bener topup clear,bangiv,3,1
2022-03-02,1499118749307183105,auto mbankingbca saldo bisniscom,RSupriyanto80,2,1
2022-03-02,1499115939245133825,yhaa udah alhamdulillah,wastemytimeee,5,1
2022-03-02,1499110663490539520,mbankingbca transper bagibagiduit apah coba,khusabil,1,1
2022-03-02,1499110481285754881,ampe laper coba hari disconnect delivery edisi mbankingbca data trus susah connect cache makan lampu insya clear allah,YusufPutra81,1,1
2022-03-02,1499106015094050817,livin besok kemarin bank kelar heran mandiri,VincentAndriK,1,1
2022-03-02,1499105397822541826,sehat,yoeviku,3,1
2022-03-02,1499104458919530496,direstuin udah bener,sukaMinwon,2,1
2022-03-02,1499101932664745984,begadang kasih wiih lembur udah bener terima harbolnas,bluebellmilktea,2,1
2022-03-02,1499100220717957123,share voucher diskon dapat,barakamonol,5,1
2022-03-02,1499100161905426434,besok malas sembuh moga udah sadar jalan,DeboraPark2020,2,1
2022-03-02,1499096570071236608,error saldo special kmrn sbnrnya gada,ayuudesty,1,1
2022-03-02,1499095780157706243,tahan sehat hasil baterai android,cekbaterai,2,1
2022-03-02,1499093550537281536,ngajak reply promo bayar affleck barugajian pake,AKhrisnanda,4,1
2022-03-02,1499092003216572417,claim kaya akses maintenance kirain karna udah bonus game,nebyla,2,1
2022-03-02,1499091317284274176,just follow relaxing stayalive mbankingbca relax goodmorningeveryone enjoy goodnight your life mindfulness thursdayvibes goodnighttwitterworld path,imamdarmady,1,1
2022-03-02,1499091295322755083,mbankingbca normal udah,coolchix,1,1
2022-03-02,1499090774696554496,sekali langsung saldo shopeepay udah habis,aurigarion,4,1
2022-03-02,1499089469135527940,wkwkwk woiii shopee udah,bunnynakoo_,3,1
2022-03-02,1499089440286851075,sinyal hasil cepat kabupaten internet bandung kuat telkom daerah katapang indonesia download,ceksinyal,4,1
2022-03-02,1499089329901092868,mental ancur kerja,mnurulfah,2,1
2022-03-02,1499088919065153536,pantau saldo alhamdulillah,decimolyx,9,1
2022-03-02,1499088522913148929,viiiminryung bingung moga gaes thanks info,SyahraniClouds,1,1
2022-03-02,1499087185752248320,ngecek mulu udah pantengin,flamehanie,1,1
2022-03-02,1499086613514977280,hemat bikin jujur bayang ngedown belanja,nadlastslice,5,1
2022-03-02,1499084931150249984,coba,halcyonjef,1,1
2022-03-02,1499084607274115072,saldo shopee,rizkytama58,2,1
2022-03-02,1499083985095258122,super good limit bioskop tiket apps solutif transportasi hotel atas karna banyak memori,Prds061,3,1
2022-03-02,1499083403643473920,mantapp normal,waffastoreid,1,1
2022-03-02,1499083190937747458,guys,jcosahi,1,1
2022-03-02,1499082686912028678,normal nambah saldo kirain,ahmad_ayiz,3,1
2022-03-02,1499082159935868928,guna,ditawidiartati,1,1
2022-03-02,1499082009896837120,kambekk alhamdulillah,pinguinsweetie,5,1
2022-03-02,1499081876153442304,sehat mbankingbca gaes,ridhaachmad,3,1
2022-03-02,1499081610125541376,good,mjreynaldi_,5,1
2022-03-02,1499081116426579972,kaya nunggu hashhhh gimaneeee,hwyounge,1,1
2022-03-02,1499080918459289604,akhirnyaaaa temen mintain mulu udah hari,moonpolin,1,1
2022-03-02,1499080881562357760,saldo aman triliun udeh alhamdulillah bner,darariraridum,4,1
2022-03-02,1499080771163746304,bener finally,jm_myfilter,2,1
2022-03-02,1499080259357970435,bener,liavachivaaree,2,1
2022-03-02,1499080213481009152,akhirnyaaa bisaaaa alhamdulillah,bumbum0306,5,1
2022-03-02,1499079969539981312,maintenance udah alhamdulillah beres,Tiio__0,5,1
2022-03-02,1499079921322237955,bareng ngopi udah,krikkrikkriu,3,1
2022-03-02,1499079770709331968,makasih masalah banget shopee,elmaazh_,1,1
2022-03-02,1499079686386851842,skrg mbankingbca coba,ttjamsan,1,1
2022-03-02,1499079651565916160,without jajan lancar nothing finally,peachycious,2,1
2022-03-02,1499079651297095682,elite down know global nobody knows,depopulasi,2,1
2022-03-02,1499079499635331073,russiaukraine juta saudara diri pororo laku trend,Haniya_31,1,1
2022-03-02,1499079474280747011,guys udah wkwk alhamdulillah,luthfinurh,6,1
2022-03-02,1499079464407678976,guys udah akses,vrfavoritesin,3,1
2022-03-02,1499078884901658624,alias pindahin gaisss saldo udah gass,RezaRenumix,2,1
2022-03-02,1499078333463556096,untung shopeepaylater tenang flashsale eror gabisa grgr,iratselait,2,1
2022-03-02,1499078212587982849,virtual hasil bener pake,nadihey,5,1
2022-03-02,1499078042529894402,siang masuk dana akun wallet kemarin,Rickyardian_p,1,1
2022-03-02,1499077995700813828,horeee mari ucap udah,jakeyjn,1,1
2022-03-02,1499077407466147840,russiaukraine nyepi ampuh tinkerbell sujud semangat motivasi trend temu,Nadine38875701,5,1
2022-03-02,1499077398184161283,punya udah,Duaaksaraa,3,1
2022-03-02,1499077272221159425,dipake gedek kemaren trouble dahal mulu,Awdindd,1,1
